Timestamp,Timestamp (ISO 8601),X,Y,Page
1763286270.319860,2025-11-16T15:14:30.319860,227,1080,index_page_1
1763286270.382890,2025-11-16T15:14:30.382889,98,894,index_page_1
1763286270.430257,2025-11-16T15:14:30.430257,190,988,index_page_1
1763286270.476473,2025-11-16T15:14:30.476473,199,1027,index_page_1
1763286270.522106,2025-11-16T15:14:30.522105,9,1077,index_page_1
1763286271.490887,2025-11-16T15:14:31.490886,0,282,index_page_1
1763286271.537286,2025-11-16T15:14:31.537286,0,199,index_page_1
1763286271.584370,2025-11-16T15:14:31.584369,0,247,index_page_1
1763286271.637299,2025-11-16T15:14:31.637298,0,320,index_page_1
1763286271.722988,2025-11-16T15:14:31.722988,0,323,index_page_1
1763286271.784929,2025-11-16T15:14:31.784928,0,78,index_page_1
1763286271.828511,2025-11-16T15:14:31.828511,11,63,index_page_1
1763286271.894895,2025-11-16T15:14:31.894894,0,95,index_page_1
1763286271.941280,2025-11-16T15:14:31.941279,0,177,index_page_1
1763286271.988088,2025-11-16T15:14:31.988087,0,187,index_page_1
1763286272.080699,2025-11-16T15:14:32.080698,86,567,index_page_1
1763286275.595741,2025-11-16T15:14:35.595740,1222,404,index_page_1
1763286275.642522,2025-11-16T15:14:35.642522,1226,413,index_page_1
1763286275.689421,2025-11-16T15:14:35.689420,1245,420,index_page_1
1763286275.735706,2025-11-16T15:14:35.735706,1234,255,index_page_1
1763286275.783182,2025-11-16T15:14:35.783182,1197,381,index_page_1
1763286275.829953,2025-11-16T15:14:35.829953,1381,279,index_page_1
1763286275.876535,2025-11-16T15:14:35.876535,1339,349,index_page_1
1763286275.922693,2025-11-16T15:14:35.922692,1361,321,index_page_1
1763286275.969281,2025-11-16T15:14:35.969281,1354,318,index_page_1
1763286276.029624,2025-11-16T15:14:36.029624,1315,352,index_page_1
1763286276.077785,2025-11-16T15:14:36.077784,1379,364,index_page_1
1763286276.391817,2025-11-16T15:14:36.391817,432,847,index_page_1
1763286278.307584,2025-11-16T15:14:38.307583,22,626,index_page_1
1763286278.370458,2025-11-16T15:14:38.370458,0,636,index_page_1
1763286283.287820,2025-11-16T15:14:43.287819,1187,581,start_charging_2
1763286283.335205,2025-11-16T15:14:43.335204,1444,591,charging_page_2
1763286283.445699,2025-11-16T15:14:43.445699,1246,581,charging_page_2
1763286283.477811,2025-11-16T15:14:43.477811,1266,417,charging_page_2
1763286283.522798,2025-11-16T15:14:43.522797,1306,298,charging_page_2
1763286283.568865,2025-11-16T15:14:43.568864,1431,371,charging_page_2
1763286283.631827,2025-11-16T15:14:43.631826,1236,40,charging_page_2
1763286283.679241,2025-11-16T15:14:43.679241,1281,60,charging_page_2
1763286283.725809,2025-11-16T15:14:43.725809,1472,8,charging_page_2
1763286283.818386,2025-11-16T15:14:43.818386,1394,0,charging_page_2
1763286284.034453,2025-11-16T15:14:44.034453,629,0,charging_page_2
1763286284.079693,2025-11-16T15:14:44.079692,720,66,charging_page_2
1763286284.123417,2025-11-16T15:14:44.123416,836,0,charging_page_2
1763286284.172670,2025-11-16T15:14:44.172669,711,123,charging_page_2
1763286284.219829,2025-11-16T15:14:44.219829,712,137,charging_page_2
1763286284.266841,2025-11-16T15:14:44.266841,714,134,charging_page_2
1763286284.312998,2025-11-16T15:14:44.312998,608,290,charging_page_2
1763286284.359042,2025-11-16T15:14:44.359042,507,146,charging_page_2
1763286284.420729,2025-11-16T15:14:44.420729,640,200,charging_page_2
