timestamp,datetimestamp,x_axis,y_axis
1749622032790,2025-06-11T06:07:12.790Z,1235.289149,1061.2151884
1749622032806,2025-06-11T06:07:12.806Z,1276.9448708,1055.9269854
1749622032822,2025-06-11T06:07:12.822Z,1315.9658666,1048.716121
1749622032838,2025-06-11T06:07:12.838Z,1351.7109404,1043.824969
1749622032854,2025-06-11T06:07:12.854Z,1403.311366,1039.9578422
1749622032878,2025-06-11T06:07:12.878Z,1485.2937304,1040.1122152
1749622032894,2025-06-11T06:07:12.894Z,1531.651476,1040.2801604
1749622032923,2025-06-11T06:07:12.923Z,1581.6589656,1041.232036
1749622032939,2025-06-11T06:07:12.939Z,1635.6399602,1042.5814392
1749622032966,2025-06-11T06:07:12.966Z,1677.9244358,1046.1416522
1749622032982,2025-06-11T06:07:12.982Z,1678.30919,1049.6721750000002
1749622032998,2025-06-11T06:07:12.998Z,1686.6932917999998,1056.8098340000001
1749622033028,2025-06-11T06:07:13.028Z,1695.2242704,1061.4246572
1749622033039,2025-06-11T06:07:13.039Z,1702.2236672,1065.7138386000001
1749622033053,2025-06-11T06:07:13.053Z,1704.339829,1066.6129578
1749622033073,2025-06-11T06:07:13.073Z,1705.9650286,1066.2813348
1749622033088,2025-06-11T06:07:13.088Z,1703.897642,1061.3663056
1749622033100,2025-06-11T06:07:13.100Z,1700.4169016,1058.5040414
1749622033118,2025-06-11T06:07:13.118Z,1698.0701465999998,1053.4686662
1749622033129,2025-06-11T06:07:13.129Z,1697.8137247999998,1048.517182
1749622033144,2025-06-11T06:07:13.144Z,1698.2950263999999,1042.5044478000002
1749622033179,2025-06-11T06:07:13.179Z,1702.4564122,1037.2568532
1749622033192,2025-06-11T06:07:13.192Z,1708.7116078,1031.5178946
1749622033206,2025-06-11T06:07:13.206Z,1727.7283964000003,1029.3934006
1749622033222,2025-06-11T06:07:13.222Z,1758.7916473999999,1029.6529656
1749622033237,2025-06-11T06:07:13.237Z,1792.1903606,1031.4891068000002
1749622033252,2025-06-11T06:07:13.252Z,1828.5567007999998,1034.0953623999999
1749622033508,2025-06-11T06:07:13.508Z,1866.7216701999998,1038.1417354
1749622033522,2025-06-11T06:07:13.522Z,1891.1071208,1041.0255808
1749622033538,2025-06-11T06:07:13.538Z,1902.7855329999998,1042.7557229999998
1749622033554,2025-06-11T06:07:13.554Z,1911.0932136,1044.6198345999996
1749622033570,2025-06-11T06:07:13.570Z,1913.7979534,1046.4253414
1749622033586,2025-06-11T06:07:13.586Z,1912.4571344000003,1047.3789620000002
1749622033603,2025-06-11T06:07:13.603Z,1911.3912234,1048.4697306
1749622033627,2025-06-11T06:07:13.627Z,1911.0095059999999,1049.1383802
1749622033640,2025-06-11T06:07:13.640Z,1911.724607,1049.3051018
1749622033656,2025-06-11T06:07:13.656Z,1913.0041615999999,1048.7541824
1749622033670,2025-06-11T06:07:13.670Z,1913.9507112,1048.0375612
1749622033685,2025-06-11T06:07:13.685Z,1914.0265536,1046.4852151999999
1749622033700,2025-06-11T06:07:13.700Z,1913.9633977999997,1045.0611852
1749622033718,2025-06-11T06:07:13.718Z,1912.8978958,1043.9525632
1749622033733,2025-06-11T06:07:13.733Z,1910.07366,1043.657684
1749622033749,2025-06-11T06:07:13.749Z,1906.5121754,1042.99447
1749622033778,2025-06-11T06:07:13.778Z,1903.6177564000002,1042.7815174
1749622033791,2025-06-11T06:07:13.791Z,1899.1504776000002,1043.2453222000001
1749622033805,2025-06-11T06:07:13.805Z,1895.6450336000003,1043.6950568
1749622033819,2025-06-11T06:07:13.819Z,1893.0562686,1044.1421222000001
1749622033835,2025-06-11T06:07:13.835Z,1892.3100802000001,1044.2475336
1749622033850,2025-06-11T06:07:13.850Z,1891.7239062,1044.2917746
1749622033866,2025-06-11T06:07:13.866Z,1890.7298146,1043.7667204000002
1749622033882,2025-06-11T06:07:13.882Z,1889.1142298000002,1042.7019534
1749622033898,2025-06-11T06:07:13.898Z,1887.7870508,1041.2224414
1749622033927,2025-06-11T06:07:13.927Z,1885.9102206,1040.3016162
1749622033941,2025-06-11T06:07:13.941Z,1884.4392658000002,1039.3664388000002
1749622033955,2025-06-11T06:07:13.955Z,1887.3349655999998,1037.5614168
